Incident ID,Incident Date,State,City Or County,json,county,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,FIPS
419826,2015-09-23T00:00:00Z,Georgia,Norcross,"[{""place_id"":328265443,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":119593,""lat"":""33.9412127"",""lon"":""-84.2135309"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.43144740919664726,""addresstype"":""town"",""name"":""Norcross"",""display_name"":""Norcross, Gwinnett County, Georgia, 30071, United States"",""boundingbox"":[""33.9126870"",""33.9686560"",""-84.2402670"",""-84.1598160""]}]",Gwinnett County,1300 block of Reddington Lane,1,3,0,0,1,13135
417013,2015-09-20T00:00:00Z,Oklahoma,Tulsa,"[{""place_id"":322066944,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":184985,""lat"":""36.1563122"",""lon"":""-95.9927516"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6351019804966223,""addresstype"":""city"",""name"":""Tulsa"",""display_name"":""Tulsa, Tulsa County, Oklahoma, United States"",""boundingbox"":[""35.9682970"",""36.3365050"",""-96.0744780"",""-95.6815970""]}]",Tulsa County,Pine and Yale,0,6,0,0,0,40143
417284,2015-09-20T00:00:00Z,Pennsylvania,Philadelphia,"[{""place_id"":14222125,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":188022,""lat"":""39.9527237"",""lon"":""-75.1635262"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7664927328891414,""addresstype"":""city"",""name"":""Philadelphia"",""display_name"":""Philadelphia, Philadelphia County, Pennsylvania, United States"",""boundingbox"":[""39.8670050"",""40.1379593"",""-75.2802977"",""-74.9558314""]}]",Philadelphia County,900 Pratt St,1,3,0,0,0,42101
416872,2015-09-20T00:00:00Z,Illinois,Chicago,"[{""place_id"":401149033,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]",Cook County,5700 block of South LaSalle,1,5,0,0,0,17031
416812,2015-09-19T00:00:00Z,Indiana,Indianapolis,"[{""place_id"":323935137,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1812962,""lat"":""39.7683331"",""lon"":""-86.1583502"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6876892656703354,""addresstype"":""city"",""name"":""Indianapolis"",""display_name"":""Indianapolis, Marion County, Indiana, United States"",""boundingbox"":[""39.6321626"",""39.9275253"",""-86.3281207"",""-85.9380401""]}]",Marion County,3900 block of Graceland Ave,1,3,0,0,0,18097
418318,2015-09-17T00:00:00Z,South Dakota,Geddes,"[{""place_id"":315912961,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":194884,""lat"":""43.253604"",""lon"":""-98.69536"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.36543920323915313,""addresstype"":""city"",""name"":""Geddes"",""display_name"":""Geddes, Jackson Township, Charles Mix County, South Dakota, United States"",""boundingbox"":[""43.2482470"",""43.2625408"",""-98.7071652"",""-98.6886982""]}]",Charles Mix County,36705 379th Street,5,0,1,0,0,46023
415687,2015-09-17T00:00:00Z,Michigan,Albion,"[{""place_id"":26855967,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":134977,""lat"":""42.243097"",""lon"":""-84.7530304"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.44339748387277816,""addresstype"":""village"",""name"":""Albion"",""display_name"":""Albion, Calhoun County, Michigan, 49224, United States"",""boundingbox"":[""42.2307610"",""42.2656709"",""-84.7825570"",""-84.7330299""]}]",Calhoun County,500 block of W. Broadwell Street,0,4,0,0,0,26025
414580,2015-09-15T00:00:00Z,New Jersey,Newark,"[{""place_id"":13573669,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":170486,""lat"":""40.735657"",""lon"":""-74.1723667"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6057204777699764,""addresstype"":""city"",""name"":""Newark"",""display_name"":""Newark, Essex County, New Jersey, United States"",""boundingbox"":[""40.6732502"",""40.7881387"",""-74.2513334"",""-74.1141786""]}]",Essex County,Irvine Turner Boulevard and West Kinney Street,0,4,0,0,0,34013
413001,2015-09-13T00:00:00Z,Florida,Ocala,"[{""place_id"":292540930,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":119060,""lat"":""29.1871986"",""lon"":""-82.1400923"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.4826813637086117,""addresstype"":""city"",""name"":""Ocala"",""display_name"":""Ocala, Marion County, Florida, United States"",""boundingbox"":[""29.1209142"",""29.2337310"",""-82.2517933"",""-82.0619973""]}]",Marion County,1910 South Pine Avenue,1,5,0,0,3,12083
412996,2015-09-12T00:00:00Z,Louisiana,Shreveport,"[{""place_id"":322514015,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":132139,""lat"":""32.5135356"",""lon"":""-93.7477839"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.590542566507485,""addresstype"":""city"",""name"":""Shreveport"",""display_name"":""Shreveport, Caddo Parish, Louisiana, United States"",""boundingbox"":[""32.3326915"",""32.5898665"",""-93.9478451"",""-93.6797150""]}]",Caddo Parish,1500 block of Clanton Street,0,4,0,0,0,22017
412487,2015-09-12T00:00:00Z,New York,Rochester,"[{""place_id"":8502685,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":176069,""lat"":""43.157285"",""lon"":""-77.615214"",""class"":""boundary"",""type"":""administrative"",""place_rank"":14,""importance"":0.5956443916868405,""addresstype"":""city"",""name"":""City of Rochester"",""display_name"":""City of Rochester, Monroe County, New York, United States"",""boundingbox"":[""43.1033600"",""43.2677292"",""-77.7015050"",""-77.5325100""]}]",Monroe County,36 Woodward Street,2,3,0,1,1,36055
412529,2015-09-12T00:00:00Z,Minnesota,Minneapolis,"[{""place_id"":28953397,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":136712,""lat"":""44.9772995"",""lon"":""-93.2654692"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6869168244297812,""addresstype"":""city"",""name"":""Minneapolis"",""display_name"":""Minneapolis, Hennepin County, Minnesota, United States"",""boundingbox"":[""44.8901500"",""45.0512500"",""-93.3291250"",""-93.1938590""]}]",Hennepin County,1st Ave. and N. 5th St.,0,6,0,0,3,27053
412539,2015-09-12T00:00:00Z,Minnesota,Minneapolis,"[{""place_id"":28953397,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":136712,""lat"":""44.9772995"",""lon"":""-93.2654692"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6869168244297812,""addresstype"":""city"",""name"":""Minneapolis"",""display_name"":""Minneapolis, Hennepin County, Minnesota, United States"",""boundingbox"":[""44.8901500"",""45.0512500"",""-93.3291250"",""-93.1938590""]}]",Hennepin County,1200 block of 22nd Ave. N.,1,3,0,0,0,27053
412557,2015-09-11T00:00:00Z,North Carolina,Charlotte,"[{""place_id"":327588001,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":177415,""lat"":""35.2272086"",""lon"":""-80.8430827"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6608110637468726,""addresstype"":""city"",""name"":""Charlotte"",""display_name"":""Charlotte, Mecklenburg County, North Carolina, United States"",""boundingbox"":[""35.0105195"",""35.4002508"",""-81.0096282"",""-80.6348755""]}]",Mecklenburg County,1000 North Carolina Music Factory Blvd.,0,4,0,1,2,37119
409856,2015-09-08T00:00:00Z,Illinois,Chicago,"[{""place_id"":401149033,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]",Cook County,56th and Green,0,4,0,0,0,17031
411888,2015-09-08T00:00:00Z,Georgia,Berlin,"[{""place_id"":291816656,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":119876,""lat"":""31.0682441"",""lon"":""-83.623778"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.27501,""addresstype"":""city"",""name"":""Berlin"",""display_name"":""Berlin, Colquitt County, Georgia, 31722, United States"",""boundingbox"":[""31.0614119"",""31.0744340"",""-83.6310718"",""-83.6161855""]}]",Colquitt County,,0,4,0,0,1,13071
409732,2015-09-07T00:00:00Z,Indiana,Gary,"[{""place_id"":25855189,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":127298,""lat"":""41.6020962"",""lon"":""-87.3370646"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5720143155891017,""addresstype"":""city"",""name"":""Gary"",""display_name"":""Gary, Calumet Township, Lake County, Indiana, United States"",""boundingbox"":[""41.5219700"",""41.6500588"",""-87.4331146"",""-87.2220507""]}]",Lake County,9300 block of Sunrise,2,4,0,0,0,18089
409601,2015-09-07T00:00:00Z,Colorado,Denver,"[{""place_id"":318945329,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1411339,""lat"":""39.7392364"",""lon"":""-104.984862"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.6926691729816085,""addresstype"":""city"",""name"":""Denver"",""display_name"":""Denver, Colorado, United States"",""boundingbox"":[""39.6143008"",""39.9142087"",""-105.1098845"",""-104.5996997""]}]",Denver County,1909 Blake Street,0,4,0,0,0,8031
412040,2015-09-07T00:00:00Z,Minnesota,Excelsior,"[{""place_id"":28969148,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":136698,""lat"":""44.9032963"",""lon"":""-93.5663455"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.43909868959457765,""addresstype"":""city"",""name"":""Excelsior"",""display_name"":""Excelsior, Hennepin County, Minnesota, United States"",""boundingbox"":[""44.8952001"",""44.9090260"",""-93.5791056"",""-93.5524439""]}]",Hennepin County,20980 Channel Drive,4,0,1,0,0,27053
408449,2015-09-05T00:00:00Z,North Carolina,Charlotte,"[{""place_id"":327588001,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":177415,""lat"":""35.2272086"",""lon"":""-80.8430827"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6608110637468726,""addresstype"":""city"",""name"":""Charlotte"",""display_name"":""Charlotte, Mecklenburg County, North Carolina, United States"",""boundingbox"":[""35.0105195"",""35.4002508"",""-81.0096282"",""-80.6348755""]}]",Mecklenburg County,6800 block of Fieldvale Place,1,3,0,0,0,37119
408276,2015-09-05T00:00:00Z,Florida,Daytona Beach,"[{""place_id"":292587264,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":117945,""lat"":""29.2108147"",""lon"":""-81.0228331"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5752592690595351,""addresstype"":""city"",""name"":""Daytona Beach"",""display_name"":""Daytona Beach, Volusia County, Florida, United States"",""boundingbox"":[""29.1288338"",""29.2687678"",""-81.2115407"",""-80.9830946""]}]",Volusia County,300 block of Pearl Street,0,4,0,0,0,12127
409101,2015-09-05T00:00:00Z,Nevada,Las Vegas,"[{""place_id"":394458058,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":170117,""lat"":""36.1672559"",""lon"":""-115.148516"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7126172021753994,""addresstype"":""city"",""name"":""Las Vegas"",""display_name"":""Las Vegas, Clark County, Nevada, United States"",""boundingbox"":[""36.1295540"",""36.3808406"",""-115.4242845"",""-115.0620660""]}]",Clark County,5000 block of Hollywood Boulevard,1,3,0,0,0,32003
408256,2015-09-05T00:00:00Z,Missouri,Columbia,"[{""place_id"":321583384,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":141403,""lat"":""38.951883"",""lon"":""-92.3337366"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5133619417676217,""addresstype"":""city"",""name"":""Columbia"",""display_name"":""Columbia, Columbia Township, Boone County, Missouri, United States"",""boundingbox"":[""38.8635370"",""39.0294020"",""-92.4338320"",""-92.2276200""]}]",Boone County,1509 Ashley Street,0,4,0,0,1,29019
404167,2015-08-30T00:00:00Z,Tennessee,Memphis,"[{""place_id"":320583467,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":197239,""lat"":""35.1460249"",""lon"":""-90.0517638"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6731669167759847,""addresstype"":""city"",""name"":""Memphis"",""display_name"":""Memphis, Shelby County, West Tennessee, Tennessee, United States"",""boundingbox"":[""34.9941528"",""35.2638790"",""-90.3083660"",""-89.6370890""]}]",Shelby County,3300 block of Sobota Circle,1,4,0,0,0,47157
404238,2015-08-29T00:00:00Z,Tennessee,Bristol,"[{""place_id"":325451681,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":197391,""lat"":""36.5945034"",""lon"":""-82.1885212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.4750601634778307,""addresstype"":""town"",""name"":""Bristol"",""display_name"":""Bristol, Sullivan County, East Tennessee, Tennessee, United States"",""boundingbox"":[""36.4677610"",""36.5960300"",""-82.3228530"",""-82.0959750""]}]",Sullivan County,618 Henson Road,3,1,0,1,1,47163
405133,2015-08-29T00:00:00Z,Texas,Tyler,"[{""place_id"":322330971,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":6603689,""lat"":""32.3512601"",""lon"":""-95.3010624"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5908276895085653,""addresstype"":""city"",""name"":""Tyler"",""display_name"":""Tyler, Smith County, Texas, United States"",""boundingbox"":[""32.2306715"",""32.4678793"",""-95.4188842"",""-95.1932894""]}]",Tyler County,638 ENE Loop 323,1,3,0,0,4,48457
403069,2015-08-28T00:00:00Z,New York,Brooklyn,"[{""place_id"":15255508,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":9691750,""lat"":""40.6526006"",""lon"":""-73.9497211"",""class"":""boundary"",""type"":""administrative"",""place_rank"":14,""importance"":0.6763798530914006,""addresstype"":""suburb"",""name"":""Brooklyn"",""display_name"":""Brooklyn, Kings County, City of New York, New York, United States"",""boundingbox"":[""40.5503390"",""40.7394340"",""-74.0566880"",""-73.8329450""]}]",Kings County,589 Flatbush Avenue,1,3,0,0,1,36047
402623,2015-08-27T00:00:00Z,Florida,Saint Augustine,"[{""place_id"":400360120,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":117524,""lat"":""29.8946952"",""lon"":""-81.3145395"",""class"":""place"",""type"":""town"",""place_rank"":18,""importance"":0.5569098334715575,""addresstype"":""city"",""name"":""Saint Augustine"",""display_name"":""Saint Augustine, Saint Johns County, Florida, 32084, United States"",""boundingbox"":[""29.8463226"",""29.9555444"",""-81.3445902"",""-81.2657081""]}]",St. Johns County,S Bellagio Dr,2,2,0,0,1,12109
403669,2015-08-27T00:00:00Z,California,Salinas,"[{""place_id"":311339829,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":112339,""lat"":""36.6744117"",""lon"":""-121.655037"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5553202226713511,""addresstype"":""city"",""name"":""Salinas"",""display_name"":""Salinas, Monterey County, California, United States"",""boundingbox"":[""36.6390170"",""36.7342482"",""-121.6919140"",""-121.5739908""]}]",Monterey County,928 Blanco Circle,2,2,0,0,1,6053
